	Stock	Correlated_Stock	Correlation_Value
5206	ESCOM.IS	OYLUM.IS	0.9428453264618597
5207	BOBET.IS	EUPWR.IS	0.9428439721040406
5208	KRDMD.IS	ZRGYO.IS	0.9428415526752044
5209	PGSUS.IS	NATEN.IS	0.9428256663510035
5210	KCHOL.IS	HEDEF.IS	0.9428228478498789
5211	BUCIM.IS	BRISA.IS	0.9428071095022527
5212	USAK.IS	OZRDN.IS	0.9427957751962479
5213	PNSUT.IS	AGYO.IS	0.9427954462514819
5214	SAYAS.IS	ALMAD.IS	0.9427793658942789
5215	BIOEN.IS	INDES.IS	0.9427742622280503
5216	KCHOL.IS	TMPOL.IS	0.9427707367889908
5217	SRVGY.IS	BRISA.IS	0.9427680098469182
5218	CLEBI.IS	AKGRT.IS	0.9427501184079462
5219	BUCIM.IS	ZRGYO.IS	0.9427459903971108
5220	BOBET.IS	ELITE.IS	0.9427408050838142
5221	AKCNS.IS	DOCO.IS	0.9427401230354786
5222	YEOTK.IS	TKNSA.IS	0.9427350357546813
5223	AKCNS.IS	GENTS.IS	0.9427193419578219
5224	ESCOM.IS	MAALT.IS	0.9427181277025456
5225	PRKME.IS	ACSEL.IS	0.9427159872682875
5226	SMART.IS	PEGYO.IS	0.9427113733479068
5227	GENTS.IS	DAGHL.IS	0.9427109097542642
5228	FROTO.IS	MERIT.IS	0.9427032102803603
5229	EKGYO.IS	AKSA.IS	0.9427030378502637
5230	AGESA.IS	KNFRT.IS	0.9427016353176731
5231	TLMAN.IS	GSDHO.IS	0.9427005941844373
5232	BFREN.IS	POLTK.IS	0.9426960310199471
5233	MERIT.IS	VERUS.IS	0.9426958415406373
5234	TUPRS.IS	USAK.IS	0.9426870635896691
5235	BUCIM.IS	AKGRT.IS	0.9426802017093104
5236	CCOLA.IS	ECZYT.IS	0.9426792666134146
5237	BTCIM.IS	AYGAZ.IS	0.9426712808793362
5238	KLKIM.IS	ACSEL.IS	0.9426655287668104
5239	NETAS.IS	AGESA.IS	0.9426606708633803
5240	AKCNS.IS	ULAS.IS	0.9426574733471711
5241	DURDO.IS	HLGYO.IS	0.9426530075501623
5242	IPEKE.IS	ALKA.IS	0.9426400201517389
5243	OTKAR.IS	AGYO.IS	0.9426315568473352
5244	ETILR.IS	GSDHO.IS	0.9426236693678928
5245	ALARK.IS	MAVI.IS	0.9426145735446542
5246	YYLGD.IS	ALMAD.IS	0.9426010226039069
5247	ASELS.IS	SEKFK.IS	0.942579293065177
5248	TTKOM.IS	AKGRT.IS	0.9425732437522181
5249	ISCTR.IS	RNPOL.IS	0.9425563283273851
5250	RYGYO.IS	SRVGY.IS	0.9425372649024548
5251	AKBNK.IS	SOKM.IS	0.9425306059042592
5252	TURSG.IS	SANFM.IS	0.942526617005348
5253	TSKB.IS	VESBE.IS	0.9425230209243178
5254	TSKB.IS	OZRDN.IS	0.9425176921054853
5255	SAHOL.IS	BRKSN.IS	0.9425103427539997
5256	CCOLA.IS	ARDYZ.IS	0.942506939011902
5257	INDES.IS	DGGYO.IS	0.9425034832239421
5258	ALCTL.IS	KRONT.IS	0.9424964475987878
5259	HLGYO.IS	OZKGY.IS	0.9424865940032362
5260	VESBE.IS	AGYO.IS	0.94248566820566
5261	BIMAS.IS	DGNMO.IS	0.9424845459468831
5262	OBASE.IS	TRGYO.IS	0.9424769387850253
5263	ASELS.IS	VESBE.IS	0.9424734468503212
5264	LIDFA.IS	AYGAZ.IS	0.9424640484797038
5265	EREGL.IS	SISE.IS	0.9424614010145163
5266	TLMAN.IS	TEZOL.IS	0.9424543173386885
5267	ONCSM.IS	OTTO.IS	0.9424533203134471
5268	YKBNK.IS	ZOREN.IS	0.942449053036967
5269	MGROS.IS	ELITE.IS	0.942445346365579
5270	ARCLK.IS	TKFEN.IS	0.9424445461915192
5271	VANGD.IS	TMPOL.IS	0.9424420277484574
5272	TURSG.IS	BRISA.IS	0.9424315023793406
5273	YKBNK.IS	DGNMO.IS	0.9424264106426306
5274	HTTBT.IS	IEYHO.IS	0.9424176851408768
5275	ALKA.IS	ZRGYO.IS	0.942412340326796
5276	TTRAK.IS	PNSUT.IS	0.9424079793308481
5277	LOGO.IS	HLGYO.IS	0.942406766950454
5278	TDGYO.IS	BRMEN.IS	0.9423972001466615
5279	ISMEN.IS	GOZDE.IS	0.9423937568382099
5280	DOHOL.IS	ETILR.IS	0.9423861380736158
5281	SANFM.IS	NTHOL.IS	0.9423854369016245
5282	NETAS.IS	TDGYO.IS	0.9423733638948176
5283	ALGYO.IS	HLGYO.IS	0.9423691079943028
5284	VAKBN.IS	KLSYN.IS	0.9423557179226865
5285	BOBET.IS	KONYA.IS	0.9423454072363134
5286	SMRTG.IS	TKFEN.IS	0.9423416557466717
5287	USAK.IS	VERUS.IS	0.942340150136019
5288	VESTL.IS	DAGHL.IS	0.9423361295514896
5289	TUPRS.IS	ELITE.IS	0.9423334732689783
5290	AFYON.IS	SEKFK.IS	0.9423309416398804
5291	TKFEN.IS	HEDEF.IS	0.9423257369152752
5292	ALARK.IS	RYSAS.IS	0.9423116984764768
5293	DOCO.IS	TKNSA.IS	0.942292724986847
5294	AKSEN.IS	GSDHO.IS	0.9422919442587108
5295	KRONT.IS	KRVGD.IS	0.942291433723683
5296	MAALT.IS	DERHL.IS	0.9422850068855123
5297	TCELL.IS	ZRGYO.IS	0.9422842963891495
5298	MGROS.IS	MOBTL.IS	0.9422836117517445
5299	KOZAA.IS	KONKA.IS	0.9422824821483085
5300	BTCIM.IS	DOAS.IS	0.9422779971313239
5301	AGYO.IS	OZRDN.IS	0.9422746715300612
5302	PKART.IS	GARFA.IS	0.942273459659347
5303	KLKIM.IS	AKGRT.IS	0.9422608448823944
5304	GWIND.IS	RYGYO.IS	0.9422494814050217
5305	OYAKC.IS	AKGRT.IS	0.9422334088819867
5306	SAHOL.IS	AKSA.IS	0.9422302784193693
5307	ISMEN.IS	PETUN.IS	0.94222880664914
5308	MRSHL.IS	NATEN.IS	0.9422218697435414
5309	SMRTG.IS	KNFRT.IS	0.9422163039998895
5310	KLSYN.IS	BRISA.IS	0.9422159818723423
5311	TRGYO.IS	DYOBY.IS	0.9422103524312453
5312	BOBET.IS	GWIND.IS	0.9422050412674181
5313	BIMAS.IS	OBASE.IS	0.9422050085013748
5314	ALARK.IS	DOCO.IS	0.9422010468087091
5315	ALMAD.IS	ZRGYO.IS	0.9421959155884807
5316	TCELL.IS	RNPOL.IS	0.9421957239289597
5317	YEOTK.IS	ACSEL.IS	0.942185344919886
5318	GWIND.IS	ALCTL.IS	0.9421703567471913
5319	AYGAZ.IS	OTTO.IS	0.9421642639556396
5320	TLMAN.IS	DAGHL.IS	0.9421593131988618
5321	BIMAS.IS	PINSU.IS	0.9421548096337767
5322	ELITE.IS	RNPOL.IS	0.9421532910285846
5323	AKSEN.IS	ZRGYO.IS	0.9421507653267113
5324	ECZYT.IS	EGSER.IS	0.9421450487653463
5325	FROTO.IS	ZOREN.IS	0.9421399537097846
5326	TOASO.IS	OTKAR.IS	0.942136543862534
5327	CLEBI.IS	AVTUR.IS	0.9421299342610135
5328	AVTUR.IS	NATEN.IS	0.9421209530593939
5329	SAHOL.IS	DYOBY.IS	0.9421208032832294
5330	AKCNS.IS	EUPWR.IS	0.9421150505111364
5331	BRKSN.IS	RNPOL.IS	0.9421142280889799
5332	LIDFA.IS	SANFM.IS	0.9420998793135947
5333	SISE.IS	DGNMO.IS	0.9420976427578532
5334	SAHOL.IS	AKGRT.IS	0.9420948789029359
5335	DOCO.IS	KLSYN.IS	0.942088056136656
5336	ODAS.IS	SISE.IS	0.9420839396807725
5337	PRZMA.IS	VERUS.IS	0.9420749707871386
5338	AKCNS.IS	GWIND.IS	0.9420663432796899
5339	ENJSA.IS	DGGYO.IS	0.9420638422497326
5340	AKSEN.IS	KOZAA.IS	0.9420475430960574
5341	EGPRO.IS	NTHOL.IS	0.9420464918910353
5342	SOKM.IS	ALGYO.IS	0.9420323137832572
5343	KLKIM.IS	AGESA.IS	0.9420298216604599
5344	TKFEN.IS	ALMAD.IS	0.9420236570533347
5345	FROTO.IS	OYLUM.IS	0.9420231593713525
5346	TUPRS.IS	TOASO.IS	0.9420195780692143
5347	ALARK.IS	ISMEN.IS	0.9420042533245375
5348	SEKFK.IS	ULAS.IS	0.9419992995118887
5349	LOGO.IS	PNSUT.IS	0.941991493237887
5350	AFYON.IS	ACSEL.IS	0.9419871239713904
5351	KFEIN.IS	BRKSN.IS	0.9419778168410458
5352	AKCNS.IS	PNSUT.IS	0.9419638405090914
5353	OBASE.IS	SANFM.IS	0.9419533290978227
5354	TKFEN.IS	PNSUT.IS	0.9419505792408933
5355	MAVI.IS	ZOREN.IS	0.9419499867576802
5356	SASA.IS	OZKGY.IS	0.9419428732192268
5357	SEKFK.IS	DYOBY.IS	0.9419317023269453
5358	MGROS.IS	PEGYO.IS	0.9419304651677278
5359	OYLUM.IS	GEDZA.IS	0.9419290634218553
5360	BRISA.IS	IEYHO.IS	0.9419243064897469
5361	PNSUT.IS	HLGYO.IS	0.9419126300861559
5362	VESTL.IS	ACSEL.IS	0.9419081689522182
5363	AKCNS.IS	ICUGS.IS	0.9419079763255086
5364	ASELS.IS	ALMAD.IS	0.9418952771505132
5365	CCOLA.IS	BRMEN.IS	0.9418928279509924
5366	OZKGY.IS	ACSEL.IS	0.9418834331936754
5367	AVTUR.IS	RYGYO.IS	0.9418809283958437
5368	MAALT.IS	ULAS.IS	0.9418805515890758
5369	DOAS.IS	IPEKE.IS	0.9418766607015246
5370	ALCTL.IS	EGGUB.IS	0.9418621034518071
5371	ZOREN.IS	ESCOM.IS	0.9418576776050483
5372	ENJSA.IS	TMPOL.IS	0.941854394235865
5373	EREGL.IS	ETILR.IS	0.9418522269488427
5374	DOAS.IS	EGSER.IS	0.9418348123924027
5375	BRISA.IS	GOZDE.IS	0.9418245993545601
5376	LIDFA.IS	DERHL.IS	0.9418203112674255
5377	GARAN.IS	MOBTL.IS	0.9418163207845983
5378	AKCNS.IS	TKNSA.IS	0.9418067629681677
5379	TCELL.IS	AVTUR.IS	0.9418066691462392
5380	FROTO.IS	ATAGY.IS	0.9417985550462221
5381	AFYON.IS	KLSYN.IS	0.9417947664019055
5382	PGSUS.IS	YEOTK.IS	0.9417902201297236
5383	DOHOL.IS	MAVI.IS	0.9417832762211529
5384	BIMAS.IS	AGYO.IS	0.9417830768099891
5385	SISE.IS	VESTL.IS	0.9417701986603825
5386	AKCNS.IS	TMPOL.IS	0.9417682708292681
5387	KAREL.IS	FRIGO.IS	0.941766608580708
5388	ISMEN.IS	FORTE.IS	0.9417545658001445
5389	AFYON.IS	IDGYO.IS	0.9417455393029692
5390	AGESA.IS	BRKSN.IS	0.9417325555232742
5391	VESBE.IS	AKGRT.IS	0.9417264890787058
5392	KLKIM.IS	PNSUT.IS	0.9417239906126125
5393	MARTI.IS	KRPLS.IS	0.9417125399388279
5394	PNSUT.IS	DAGHL.IS	0.9417010852038403
5395	TSKB.IS	ZRGYO.IS	0.9416979614081998
5396	MGROS.IS	UNLU.IS	0.9416920052734022
5397	KLGYO.IS	TKNSA.IS	0.9416870618801996
5398	IDGYO.IS	TDGYO.IS	0.9416863498786392
5399	ISCTR.IS	OYLUM.IS	0.9416854530099195
5400	OYLUM.IS	SANFM.IS	0.9416808588336694
5401	TURSG.IS	SMART.IS	0.9416536181990406
5402	RNPOL.IS	IEYHO.IS	0.9416486850619102
5403	ESCOM.IS	MERIT.IS	0.9416406840006651
5404	MOBTL.IS	BRKSN.IS	0.941638243649098
5405	AZTEK.IS	NATEN.IS	0.9416230216353524
5406	KLGYO.IS	TDGYO.IS	0.9416129841201752
5407	THYAO.IS	LIDFA.IS	0.9416085557235503
5408	GOKNR.IS	ONCSM.IS	0.9416024955058021
5409	GARAN.IS	TLMAN.IS	0.9415961156106599
5410	ACSEL.IS	KORDS.IS	0.9415923065544315
5411	SMRTG.IS	YEOTK.IS	0.9415921385167761
5412	SRVGY.IS	TKNSA.IS	0.9415898647769226
5413	IPEKE.IS	MEDTR.IS	0.9415872724248858
5414	SAHOL.IS	SEKFK.IS	0.9415822821385507
5415	ALMAD.IS	EGGUB.IS	0.9415813090884895
5416	TOASO.IS	BRISA.IS	0.9415749591664969
5417	MGROS.IS	ALMAD.IS	0.9415738899599375
5418	ASELS.IS	KLRHO.IS	0.9415713273691263
5419	BTCIM.IS	TKNSA.IS	0.9415609018587862
5420	DGATE.IS	AKYHO.IS	0.9415606884892301
5421	INDES.IS	LKMNH.IS	0.9415517062142941
5422	TKFEN.IS	GSDHO.IS	0.9415486135821032
5423	ARZUM.IS	BRLSM.IS	0.9415344338332371
5424	MGROS.IS	NTHOL.IS	0.9415303830309779
5425	GWIND.IS	VAKBN.IS	0.9415278687141122
5426	KLKIM.IS	GOZDE.IS	0.9415245648965941
5427	ALCTL.IS	AGESA.IS	0.9415170906346796
5428	TLMAN.IS	LIDFA.IS	0.9415168040009649
5429	TCELL.IS	PRKME.IS	0.9415042489603611
5430	TURSG.IS	USAK.IS	0.9415014527123191
5431	SOKM.IS	TURSG.IS	0.9414861215758954
5432	TLMAN.IS	GOZDE.IS	0.9414806488250742
5433	LOGO.IS	BUCIM.IS	0.941473420099951
5434	KONYA.IS	RYSAS.IS	0.9414712610062008
5435	GARFA.IS	SANFM.IS	0.9414429635387627
5436	FRIGO.IS	KERVT.IS	0.9414401871342083
5437	KLKIM.IS	ELITE.IS	0.941432359580336
5438	PGSUS.IS	SRVGY.IS	0.9414297229539593
5439	PETUN.IS	ULUFA.IS	0.9414290817577358
5440	ALKIM.IS	MZHLD.IS	0.9414146926224057
5441	CLEBI.IS	BRMEN.IS	0.9414096136220096
5442	DGGYO.IS	GSDHO.IS	0.9414053682119571
5443	BTCIM.IS	GENTS.IS	0.9413867196333212
5444	ECZYT.IS	DNISI.IS	0.9413847221937405
5445	MGROS.IS	RNPOL.IS	0.9413812342417059
5446	KCHOL.IS	OTTO.IS	0.9413745671583542
5447	AGYO.IS	SRVGY.IS	0.9413703127942435
5448	YYLGD.IS	ALKA.IS	0.9413658923127227
5449	BUCIM.IS	ALKA.IS	0.9413630195463517
5450	TATGD.IS	TEKTU.IS	0.9413499828803499
5451	USAK.IS	BRLSM.IS	0.9413418306634245
5452	EKGYO.IS	VKING.IS	0.9413356196360185
5453	KOZAA.IS	TEKTU.IS	0.9413354221494211
5454	VAKBN.IS	AGHOL.IS	0.9413322742729767
5455	AKGRT.IS	AVTUR.IS	0.9413152698450716
5456	KLSYN.IS	AKSGY.IS	0.9413037447947293
5457	YEOTK.IS	AZTEK.IS	0.9413008249968364
5458	RNPOL.IS	LKMNH.IS	0.941294563918533
5459	ARCLK.IS	MEDTR.IS	0.9412902969145576
5460	PNSUT.IS	ULAS.IS	0.941283732219573
5461	SOKM.IS	ICUGS.IS	0.9412716301930778
5462	NUHCM.IS	PETUN.IS	0.9412689543789798
5463	MSGYO.IS	RNPOL.IS	0.9412675619729096
5464	SASA.IS	KOZAA.IS	0.9412651476410642
5465	BSOKE.IS	SANFM.IS	0.9412647189244662
5466	PETUN.IS	HLGYO.IS	0.9412638513234134
5467	TLMAN.IS	SANFM.IS	0.941257642287346
5468	ENJSA.IS	VBTYZ.IS	0.941257473538885
5469	GARFA.IS	AGHOL.IS	0.9412561072550231
5470	TUPRS.IS	GENTS.IS	0.9412551122825712
5471	MEDTR.IS	HEDEF.IS	0.9412547135405406
5472	KONYA.IS	SAYAS.IS	0.9412538762209555
5473	ASELS.IS	OTTO.IS	0.9412439840711724
5474	TUPRS.IS	OYLUM.IS	0.9412395784293911
5475	ECILC.IS	KORDS.IS	0.9412249841107553
5476	MAVI.IS	PETUN.IS	0.941219339441626
5477	INDES.IS	SEKFK.IS	0.9412102093222263
5478	VESBE.IS	AYGAZ.IS	0.9411997237100548
5479	INDES.IS	RODRG.IS	0.941199410099789
5480	ALGYO.IS	DGGYO.IS	0.9411957942843574
5481	BOBET.IS	ZOREN.IS	0.9411954142544875
5482	PGSUS.IS	CLEBI.IS	0.941194706719178
5483	THYAO.IS	BIOEN.IS	0.9411927219357649
5484	TTRAK.IS	KLRHO.IS	0.9411819614633975
5485	GOZDE.IS	HEDEF.IS	0.9411720419213503
5486	POLTK.IS	TMPOL.IS	0.9411677049578178
5487	TSKB.IS	SEKFK.IS	0.9411483356961495
5488	ZRGYO.IS	BRISA.IS	0.9411400670322214
5489	SOKM.IS	SRVGY.IS	0.9411287858188448
5490	KLSYN.IS	ATAGY.IS	0.9411194291001383
5491	KLGYO.IS	DYOBY.IS	0.9411170888304263
5492	TLMAN.IS	RODRG.IS	0.9411121249185769
5493	GSDDE.IS	ALKA.IS	0.9411057063026439
5494	ECZYT.IS	IPEKE.IS	0.9411056446543065
5495	VESTL.IS	DURDO.IS	0.9411003193236055
5496	PRKME.IS	GENTS.IS	0.9411002489327882
5497	BOBET.IS	CCOLA.IS	0.9410998396531831
5498	ALCTL.IS	KERVT.IS	0.9410909317567688
5499	KRDMD.IS	VESTL.IS	0.9410780535026412
5500	KRDMD.IS	GENTS.IS	0.9410778178045093
5501	CWENE.IS	GOKNR.IS	0.9410680681631686
5502	TEZOL.IS	PSGYO.IS	0.9410489955545533
5503	BFREN.IS	DERHL.IS	0.9410439938917065
5504	KONYA.IS	MOBTL.IS	0.9410414706642982
5505	ENJSA.IS	BRKSN.IS	0.9410405439554463
5506	RYSAS.IS	NATEN.IS	0.9410316335052595
5507	PRKME.IS	ULUUN.IS	0.9410269518137769
5508	VAKBN.IS	RYGYO.IS	0.9410244412394139
5509	TURSG.IS	AKGRT.IS	0.941018681992479
5510	ULUUN.IS	HLGYO.IS	0.9409969170155312
5511	TEZOL.IS	OTTO.IS	0.9409855480103091
5512	HTTBT.IS	PEGYO.IS	0.9409848746247104
5513	MAALT.IS	SRVGY.IS	0.9409847972037854
5514	ARDYZ.IS	AKSGY.IS	0.9409732870758745
5515	MERIT.IS	AGHOL.IS	0.9409711752321713
5516	USAK.IS	AGHOL.IS	0.9409667819736761
5517	TCELL.IS	SRVGY.IS	0.9409662856762335
5518	SAHOL.IS	OZKGY.IS	0.9409643304226416
5519	KRONT.IS	TKNSA.IS	0.9409487287981629
5520	VBTYZ.IS	MSGYO.IS	0.9409484482722053
5521	BIENY.IS	A1CAP.IS	0.9409448672886428
5522	VBTYZ.IS	PRZMA.IS	0.9409398950602536
5523	HEDEF.IS	NTGAZ.IS	0.9409276067480227
5524	ALMAD.IS	ALKA.IS	0.940924295058827
5525	TTKOM.IS	RODRG.IS	0.9409192327503842
5526	ECZYT.IS	BAKAB.IS	0.9409166140198686
5527	GOLTS.IS	LIDFA.IS	0.9409128399936451
5528	AKSEN.IS	MARTI.IS	0.9409110592807143
5529	NETAS.IS	AVTUR.IS	0.9409046043640632
5530	HTTBT.IS	BRLSM.IS	0.9408981942636186
5531	CCOLA.IS	KLKIM.IS	0.9408934528822759
5532	ECZYT.IS	ULUFA.IS	0.9408929442422702
5533	GOLTS.IS	OYLUM.IS	0.9408901789018593
5534	VBTYZ.IS	USAK.IS	0.9408855081157091
5535	KAREL.IS	KONKA.IS	0.9408781326122319
5536	KCHOL.IS	AFYON.IS	0.9408736051130226
5537	PETUN.IS	DAGHL.IS	0.9408711097678223
5538	INDES.IS	DEVA.IS	0.94087007466136
5539	ALCTL.IS	TATGD.IS	0.9408642311665427
5540	SASA.IS	FRIGO.IS	0.9408603792276715
5541	GWIND.IS	SOKM.IS	0.9408588773023056
5542	BRSAN.IS	OYAKC.IS	0.9408547943208726
5543	USAK.IS	MSGYO.IS	0.9408512974122367
5544	SRVGY.IS	GEDZA.IS	0.9408465967946722
5545	KCAER.IS	TRGYO.IS	0.940835413027162
5546	KOZAA.IS	TUKAS.IS	0.9408338697136998
5547	EUREN.IS	TATGD.IS	0.940829766549297
5548	INDES.IS	EGSER.IS	0.9408285827162085
5549	TOASO.IS	TRGYO.IS	0.9408263113355031
5550	PETKM.IS	AYGAZ.IS	0.940790555737246
5551	ARCLK.IS	TATGD.IS	0.9407863830144272
5552	ULUUN.IS	ALGYO.IS	0.9407848303260514
5553	ONCSM.IS	BRLSM.IS	0.9407657014848453
5554	CWENE.IS	PRZMA.IS	0.9407611202790531
5555	OYLUM.IS	AGYO.IS	0.9407600737618105
5556	KAREL.IS	DGGYO.IS	0.9407596337892924
5557	HTTBT.IS	ICUGS.IS	0.9407552755554995
5558	DOAS.IS	DEVA.IS	0.9407500904864824
5559	SMART.IS	GARFA.IS	0.9407485952843365
5560	ZOREN.IS	KONKA.IS	0.9407424179862394
5561	ARCLK.IS	KLSYN.IS	0.9407411746278552
5562	AKBNK.IS	YEOTK.IS	0.9407350688479029
5563	FROTO.IS	LOGO.IS	0.9407308625821292
5564	GARAN.IS	KCAER.IS	0.9407266042610274
5565	SAHOL.IS	RODRG.IS	0.9407246835177896
5566	ALCTL.IS	ETILR.IS	0.9407121843223734
5567	SDTTR.IS	ATAGY.IS	0.9407092824489376
5568	DURDO.IS	HEDEF.IS	0.9407041877274009
5569	ALARK.IS	NATEN.IS	0.9406970637182803
5570	AKBNK.IS	FROTO.IS	0.9406936994248369
5571	PASEU.IS	DERHL.IS	0.9406837471123849
5572	ALGYO.IS	GLRYH.IS	0.9406823559722566
5573	BSOKE.IS	BRKSN.IS	0.9406748121640096
5574	HTTBT.IS	BRKSN.IS	0.940672845812764
5575	DYOBY.IS	GOZDE.IS	0.9406666207559409
5576	BRSAN.IS	KRGYO.IS	0.9406619142258305
5577	EKGYO.IS	AFYON.IS	0.9406591701373279
5578	EUPWR.IS	DERHL.IS	0.9406465041794128
5579	DGNMO.IS	GENTS.IS	0.9406453366088688
5580	OYLUM.IS	ALGYO.IS	0.9406329117090446
5581	FRIGO.IS	ETILR.IS	0.9406283003570349
5582	NTHOL.IS	KORDS.IS	0.9406233592859751
5583	ALCTL.IS	KONKA.IS	0.9406192156631313
5584	DYOBY.IS	LKMNH.IS	0.9406175293388928
5585	GSDHO.IS	NTHOL.IS	0.9406155525734038
5586	SASA.IS	KONKA.IS	0.9406130465262307
5587	BFREN.IS	AGESA.IS	0.9406113040591262
5588	OZKGY.IS	ALKIM.IS	0.940610641881637
5589	SISE.IS	GLYHO.IS	0.9406052215572697
5590	DOHOL.IS	MEDTR.IS	0.9405867027800301
5591	ISMEN.IS	ZOREN.IS	0.9405818085216692
5592	AKGRT.IS	TMPOL.IS	0.9405813594928323
5593	CLEBI.IS	VBTYZ.IS	0.9405802030659113
5594	USAK.IS	GENTS.IS	0.9405539903707147
5595	TKFEN.IS	ALGYO.IS	0.9405354758156006
5596	TEKTU.IS	IDGYO.IS	0.9405351457450672
5597	BFREN.IS	CLEBI.IS	0.9405307966601806
5598	ALCTL.IS	IDGYO.IS	0.9405282241916505
5599	CCOLA.IS	OBASE.IS	0.940527788626646
5600	TLMAN.IS	AVTUR.IS	0.9405253917888587
5601	ISCTR.IS	INDES.IS	0.9405146236238605
5602	CWENE.IS	YEOTK.IS	0.9404986782177006
5603	PETUN.IS	GEDZA.IS	0.9404931180526415
5604	AEFES.IS	KAREL.IS	0.9404882445707095
5605	OYAKC.IS	DGGYO.IS	0.9404876666506848
5606	BIMAS.IS	PNSUT.IS	0.9404867877067491
5607	TTKOM.IS	GSDDE.IS	0.9404830199535774
5608	ALARK.IS	DEVA.IS	0.940480571828481
5609	ZOREN.IS	TEKTU.IS	0.9404749181827328
5610	TSKB.IS	AGYO.IS	0.9404713825056962
5611	VAKBN.IS	GLYHO.IS	0.9404692068811734
5612	IPEKE.IS	GENTS.IS	0.9404671460255944
5613	TEKTU.IS	MRGYO.IS	0.9404624511728473
5614	AKSA.IS	DOAS.IS	0.9404617930964614
5615	DURDO.IS	GOZDE.IS	0.9404524280217711
5616	ALKIM.IS	GEDZA.IS	0.9404481550082535
5617	VESTL.IS	EGGUB.IS	0.9404389044227645
5618	VBTYZ.IS	TEZOL.IS	0.9404237556237116
5619	KCHOL.IS	GENTS.IS	0.9404221102608913
5620	ALKA.IS	KRPLS.IS	0.9404180315176791
5621	ISCTR.IS	PETUN.IS	0.940408813686986
5622	AGROT.IS	REEDR.IS	0.9404015206152802
5623	AKCNS.IS	EUREN.IS	0.9403876677603898
5624	MAVI.IS	PNSUT.IS	0.9403770175497463
5625	BTCIM.IS	PRZMA.IS	0.940338468889149
5626	SAHOL.IS	OYLUM.IS	0.9403284934447155
5627	TTKOM.IS	TTRAK.IS	0.9403254596006558
5628	AKCNS.IS	OSTIM.IS	0.9403204764179691
5629	VESTL.IS	TEKTU.IS	0.9403189727512788
5630	BRKSN.IS	IEYHO.IS	0.940316913768373
5631	BIMAS.IS	AFYON.IS	0.9403001988821315
5632	FROTO.IS	OZKGY.IS	0.9402962734677066
5633	AKBNK.IS	AVTUR.IS	0.9402916251512141
5634	ISCTR.IS	KCAER.IS	0.940287144645381
5635	KCAER.IS	SMART.IS	0.9402844217543609
5636	ODAS.IS	PETUN.IS	0.9402788650728517
5637	ODAS.IS	DOHOL.IS	0.9402787476651505
5638	YKBNK.IS	NUHCM.IS	0.9402577140064927
5639	TSKB.IS	GSDHO.IS	0.9402562430820434
5640	BIMAS.IS	ALGYO.IS	0.940250830645678
5641	ALFAS.IS	KLSYN.IS	0.9402491906497603
5642	ECZYT.IS	GLYHO.IS	0.9402489788701162
5643	FONET.IS	TETMT.IS	0.9402475888006326
5644	YEOTK.IS	BRISA.IS	0.9402464667334314
5645	AFYON.IS	ICUGS.IS	0.9402423253455455
5646	ATATP.IS	MRSHL.IS	0.9402418838732457
5647	AEFES.IS	IEYHO.IS	0.9402361316108818
5648	ALARK.IS	BOBET.IS	0.9402313490435632
5649	AGESA.IS	IEYHO.IS	0.9402265437610061
5650	VBTYZ.IS	AGESA.IS	0.9402177113095069
5651	OTKAR.IS	BUCIM.IS	0.9402125454871972
5652	NETAS.IS	AKSGY.IS	0.9402106681402793
5653	PRKME.IS	TLMAN.IS	0.9402106488423766
5654	ALMAD.IS	FRIGO.IS	0.9402084320524906
5655	ECILC.IS	KOZAA.IS	0.940206811885182
5656	TUPRS.IS	PNSUT.IS	0.9401966766519563
5657	YYLGD.IS	TATGD.IS	0.9401930686755162
5658	TCELL.IS	ICUGS.IS	0.9401897927300379
5659	THYAO.IS	OTTO.IS	0.9401877542122367
5660	AGESA.IS	SRVGY.IS	0.9401832757215091
5661	BOBET.IS	ALMAD.IS	0.9401798557743
5662	ARCLK.IS	OTKAR.IS	0.9401690744990017
5663	OYAKC.IS	EGPRO.IS	0.9401619992932441
5664	TMPOL.IS	BRMEN.IS	0.9401617548535532
5665	ISMEN.IS	TMPOL.IS	0.94015562620317
5666	TUKAS.IS	ULUUN.IS	0.9401546829346538
5667	BTCIM.IS	ENJSA.IS	0.940152899503375
5668	EREGL.IS	CEOEM.IS	0.9401502710923265
5669	TUPRS.IS	SDTTR.IS	0.9401470716407112
5670	SISE.IS	ETILR.IS	0.9401429271189616
5671	BAYRK.IS	MARKA.IS	0.9401393901721055
5672	RYGYO.IS	NTHOL.IS	0.9401245278141519
5673	AGROT.IS	MARKA.IS	0.9401225807836835
5674	SAHOL.IS	GLYHO.IS	0.9401171507696036
5675	AKGRT.IS	LIDFA.IS	0.9401133139095104
5676	KOZAA.IS	BAKAB.IS	0.9401007556940808
5677	AKBNK.IS	OZRDN.IS	0.940091583954446
5678	EKGYO.IS	ACSEL.IS	0.9400912915498425
5679	ECILC.IS	KONYA.IS	0.9400900602390222
5680	PNSUT.IS	DGGYO.IS	0.9400859307572247
5681	ESCOM.IS	NETAS.IS	0.9400848298934569
5682	ECZYT.IS	DYOBY.IS	0.9400762210646129
5683	TOASO.IS	GLYHO.IS	0.9400676179840802
5684	DGATE.IS	BRISA.IS	0.9400673268209602
